user	shortcode	posttype	imgname	randomid
cnnclimate	B5nmclZJ0aT	GraphImage	2019-12-03_17-32-03_UTC.jpg	1591
climate.change.communication	Br73mGLHy-e	GraphImage	2018-12-28_15-07-11_UTC.jpg	1592
everydayclimatechange	3S7EioBEC8	GraphImage	2015-05-30_06-16-12_UTC.jpg	1593
climate.change.communication	BwXOes6Ho9f	GraphSidecar	2019-04-17_16-12-13_UTC_2.jpg	1594
ipcc	BNes16tDUpo	GraphImage	2016-12-01_15-33-25_UTC.jpg	1595
cnnclimate	B4PWkpbnFHA	GraphImage	2019-10-30_11-00-10_UTC.jpg	1596
everydayclimatechange	B2nevpLFeTH	GraphImage	2019-09-20_02-50-33_UTC.jpg	1597
everydayclimatechange	BcLM9m8gEf8	GraphImage	2017-12-01_21-40-12_UTC.jpg	1598
climatereality	BRJh1-0g4dw	GraphImage	2017-03-02_20-18-50_UTC.jpg	1599
climatesavemovement	Bt7enjRgyH4	GraphSidecar	2019-02-16_04-31-43_UTC_3.jpg	1600
climatesavemovement	BgAPsehAJif	GraphImage	2018-03-07_01-38-00_UTC.jpg	1601
climatesavemovement	B6Eobh5JifJ	GraphSidecar	2019-12-15_00-07-21_UTC_2.jpg	1602
climate.change.communication	BmTYAn9BAhZ	GraphImage	2018-08-10_15-04-36_UTC.jpg	1603
thisiszerohour	Bzs8koEHv_b	GraphSidecar	2019-07-09_16-13-13_UTC_2.jpg	1604
noaaclimate	BjZvXbCD9_6	GraphImage	2018-05-30_12-49-57_UTC.jpg	1605
everydayclimatechange	BX8rwXfAeCN	GraphImage	2017-08-18_20-15-05_UTC.jpg	1606
everydayclimatechange	0D-fIFhECw	GraphImage	2015-03-10_21-23-15_UTC.jpg	1607
everydayclimatechange	2VZKWOBEIQ	GraphImage	2015-05-06_08-46-13_UTC.jpg	1608
climemechange	BuyspvPHvQQ	GraphImage	2019-03-09_15-12-35_UTC.jpg	1609
climate.change.communication	BsQpUtaHJnn	GraphImage	2019-01-05_16-46-32_UTC.jpg	1610
climatereality	BcpjaR9gxe8	GraphImage	2017-12-13_16-33-34_UTC.jpg	1611
climatesavemovement	B603Dr-JORA	GraphSidecar	2020-01-02_17-38-43_UTC_3.jpg	1612
ipcc	ByFNo0BisiD	GraphImage	2019-05-30_09-21-19_UTC.jpg	1613
everydayclimatechange	BNVxS7EDV0U	GraphImage	2016-11-28_04-19-10_UTC.jpg	1614
everydayclimatechange	zuBabrBEBU	GraphImage	2015-03-02_08-45-32_UTC.jpg	1615
climemechange	B73ieiinY1Q	GraphVideo	2020-01-28_15-14-00_UTC.jpg	1616
climemechange	B2eYikjHbXF	GraphVideo	2019-09-16_14-04-38_UTC.jpg	1617
climemechange	BqQuq3ln8EI	GraphImage	2018-11-17_00-30-27_UTC.jpg	1618
noaaclimate	05y37BK3nc	GraphImage	2015-03-31_19-00-46_UTC.jpg	1619
everydayclimatechange	B5B4iF1F7tA	GraphImage	2019-11-19_01-58-56_UTC.jpg	1620
cnnclimate	B7EImIul6lj	GraphSidecar	2020-01-08_16-00-34_UTC_2.jpg	1621
cnnclimate	B7nwRISlRug	GraphImage	2020-01-22_12-00-39_UTC.jpg	1622
cnnclimate	B0gnHArHlgO	GraphVideo	2019-07-29_17-48-27_UTC.jpg	1623
climate.change.communication	Bv680-kHNpg	GraphSidecar	2019-04-06_16-39-14_UTC_3.jpg	1624
ipcc	BTghgyUg5fE	GraphImage	2017-04-30_11-41-16_UTC.jpg	1625
ipcc	B5r8JFUnfSm	GraphVideo	2019-12-05_10-01-36_UTC.jpg	1626
everydayclimatechange	BmPkW-Un6_w	GraphImage	2018-08-09_03-35-32_UTC.jpg	1627
thisiszerohour	BqJv58-nCfF	GraphImage	2018-11-14_07-26-34_UTC.jpg	1628
noaaclimate	BiNQ_nKHtYR	GraphSidecar	2018-04-30_20-02-16_UTC_2.jpg	1629
nasaclimatechange	BUPSQKeD4J-	GraphImage	2017-05-18_15-32-14_UTC.jpg	1630
thisiszerohour	BvmB4EJHXxy	GraphImage	2019-03-29_13-39-18_UTC.jpg	1631
climatechangetruth	BwpJ-zFn4pD	GraphImage	2019-04-24_15-19-15_UTC.jpg	1632
climemechange	B0yOyf0HXbO	GraphImage	2019-08-05_14-00-00_UTC.jpg	1633
noaaclimate	7LdkIgK3j6	GraphImage	2015-09-03_18-49-16_UTC.jpg	1634
climate.change.communication	Bv1jpaPnJCh	GraphSidecar	2019-04-04_14-23-00_UTC_1.jpg	1635
climatesavemovement	Bzn2ubEJjMu	GraphImage	2019-07-07_16-45-55_UTC.jpg	1636
noaaclimate	BK6GiYnjzHj	GraphImage	2016-09-28_17-23-16_UTC.jpg	1637
climatesavemovement	BPbVDMcjyQC	GraphVideo	2017-01-19_01-10-35_UTC.jpg	1638
ipcc	Bc7b7d4HwUD	GraphImage	2017-12-20_15-14-31_UTC.jpg	1639
cnnclimate	B1gpLeupFpW	GraphSidecar	2019-08-23_14-35-40_UTC_2.jpg	1640
climatesavemovement	B4f6rQdB4AM	GraphVideo	2019-11-05_21-24-35_UTC.jpg	1641
climatesavemovement	BK6P7amAYEI	GraphImage	2016-09-28_18-45-19_UTC.jpg	1642
thisiszerohour	B2cwN2LH8Fk	GraphVideo	2019-09-15_23-05-13_UTC.jpg	1643
noaaclimate	8lgSs3K3tA	GraphImage	2015-10-08_18-04-44_UTC.jpg	1644
thisiszerohour	Bzv_ktFHO7U	GraphImage	2019-07-10_20-37-10_UTC.jpg	1645
everydayclimatechange	Bm0PIXCn1rr	GraphImage	2018-08-23_09-21-57_UTC.jpg	1646
climatesavemovement	BZQZQK8AYtK	GraphSidecar	2017-09-20_08-29-36_UTC_6.jpg	1647
climatesavemovement	BSTYP00AcBp	GraphImage	2017-03-31_12-38-47_UTC.jpg	1648
everydayclimatechange	9QwMBShECP	GraphImage	2015-10-25_13-10-59_UTC.jpg	1649
climemechange	B5fpDmanP_Q	GraphImage	2019-11-30_15-20-55_UTC.jpg	1650
everydayclimatechange	Bl5cFRjHAuF	GraphImage	2018-07-31_13-19-56_UTC.jpg	1651
climatereality	B4SNvlclkMg	GraphSidecar	2019-10-31_13-40-44_UTC_2.jpg	1652
everydayclimatechange	ybiJnTBEBl	GraphImage	2015-01-29_07-54-38_UTC.jpg	1653
everydayclimatechange	BrL5-JCgDyT	GraphSidecar	2018-12-10_00-04-24_UTC_2.jpg	1654
everydayclimatechange	BoI79L2nO_y	GraphSidecar	2018-09-25_06-49-50_UTC_3.jpg	1655
climatereality	BRO8lDrAYRE	GraphImage	2017-03-04_22-48-40_UTC.jpg	1656
noaaclimate	BIsoRCkDRqz	GraphImage	2016-08-04_18-45-50_UTC.jpg	1657
climatereality	BqfKim4lFWM	GraphImage	2018-11-22_15-03-22_UTC.jpg	1658
everydayclimatechange	B1JCNaqlQuo	GraphImage	2019-08-14_10-32-36_UTC.jpg	1659
climatesavemovement	B7zV1afgUW2	GraphImage	2020-01-27_00-00-53_UTC.jpg	1660
everydayclimatechange	4Mpph_BEDI	GraphImage	2015-06-21_16-19-55_UTC.jpg	1661
climemechange	BrNfGLenJB2	GraphImage	2018-12-10_14-48-03_UTC.jpg	1662
cnnclimate	B0g3wUGpATI	GraphSidecar	2019-07-29_20-11-38_UTC_1.jpg	1663
climatesavemovement	B7v5x0JpQf-	GraphSidecar	2020-01-25_15-57-41_UTC_3.jpg	1664
everydayclimatechange	BCHDhyGBEDN	GraphImage	2016-02-23_01-24-33_UTC.jpg	1665
climatesavemovement	Bsgb3B6Ahlg	GraphSidecar	2019-01-11_19-56-44_UTC_5.jpg	1666
thisiszerohour	BjvNwDMjPX8	GraphImage	2018-06-07_20-59-30_UTC.jpg	1667
thisiszerohour	By0gjmYH8pL	GraphSidecar	2019-06-17_18-10-56_UTC_2.jpg	1668
thisiszerohour	BvDcxYonapG	GraphSidecar	2019-03-16_03-20-54_UTC_6.jpg	1669
cnnclimate	B6QnsS9JxZC	GraphSidecar	2019-12-19_15-51-47_UTC_1.jpg	1670
everydayclimatechange	B2peU-xF5PJ	GraphImage	2019-09-20_21-25-24_UTC.jpg	1671
climatechangetruth	Bve1sUwnh-N	GraphSidecar	2019-03-26_18-38-09_UTC_3.jpg	1672
climatesavemovement	Beyj0MZglNb	GraphImage	2018-02-04_21-33-03_UTC.jpg	1673
climatesavemovement	B7EI4pApT0L	GraphSidecar	2020-01-08_16-03-06_UTC_3.jpg	1674
thisiszerohour	B2HqXmvnE-_	GraphSidecar	2019-09-07_18-16-26_UTC_1.jpg	1675
thisiszerohour	BingGw7jcu3	GraphSidecar	2018-05-11_00-34-34_UTC_6.jpg	1676
everydayclimatechange	3Ui67GBENe	GraphImage	2015-05-30_21-23-39_UTC.jpg	1677
everydayclimatechange	BDxR49dBEIz	GraphImage	2016-04-04_07-29-32_UTC.jpg	1678
climate.change.communication	BoMf_SgBGF_	GraphSidecar	2018-09-26_16-02-25_UTC_5.jpg	1679
climatesavemovement	BwfQTAHjU2c	GraphVideo	2019-04-20_19-02-22_UTC.jpg	1680
climate.change.communication	BwcQmb1nr3X	GraphSidecar	2019-04-19_15-06-57_UTC_1.jpg	1681
thisiszerohour	B4DcMiIFM_0	GraphVideo	2019-10-25_20-01-50_UTC.jpg	1682
thisiszerohour	Bz9eDgVnDCg	GraphSidecar	2019-07-16_02-13-38_UTC_5.jpg	1683
nasaclimatechange	Bfy_ub4BFb5	GraphVideo	2018-03-01_22-12-56_UTC.jpg	1684
thisiszerohour	Bq3-0QKnZGD	GraphSidecar	2018-12-02_06-21-56_UTC_1.jpg	1685
climatechangetruth	BxeyLSKHmq9	GraphSidecar	2019-05-15_11-10-13_UTC_7.jpg	1686
everydayclimatechange	BmMrGqrn4xD	GraphImage	2018-08-08_00-36-46_UTC.jpg	1687
climate.change.communication	Btt9XTunBHE	GraphSidecar	2019-02-10_22-31-01_UTC_3.jpg	1688
everydayclimatechange	BjjR10RAfxe	GraphImage	2018-06-03_05-44-21_UTC.jpg	1689
climatesavemovement	B6yFDSMp71G	GraphImage	2020-01-01_15-43-16_UTC.jpg	1690
everydayclimatechange	4PEiIEBEIc	GraphImage	2015-06-22_14-53-19_UTC.jpg	1691
climemechange	B3w2-VxHjNl	GraphVideo	2019-10-18_14-51-05_UTC.jpg	1692
climate.change.communication	BwrtZMBHwle	GraphImage	2019-04-25_15-07-10_UTC.jpg	1693
climatesavemovement	BySZE_sJMV8	GraphSidecar	2019-06-04_12-11-25_UTC_5.jpg	1694
climatereality	BjYC-foHN_1	GraphImage	2018-05-29_21-02-49_UTC.jpg	1695
nasaclimatechange	Bq0p5jqh-AG	GraphSidecar	2018-11-30_23-21-26_UTC_2.jpg	1696
thisiszerohour	BwxFKUqnhDh	GraphSidecar	2019-04-27_17-11-03_UTC_3.jpg	1697
ipcc	Bx8-lIbCnDQ	GraphImage	2019-05-27_04-35-49_UTC.jpg	1698
thisiszerohour	BtjkZWQnkan	GraphSidecar	2019-02-06_21-40-26_UTC_2.jpg	1699
climate.change.communication	Brbe4iAHNqA	GraphImage	2018-12-16_01-15-33_UTC.jpg	1700
climatereality	BAf0BQSqp9K	GraphVideo	2016-01-13_23-07-15_UTC.jpg	1701
climatechangetruth	BxC__henLx4	GraphSidecar	2019-05-04_16-12-13_UTC_1.jpg	1702
climatesavemovement	Bt_4DGGAuY-	GraphSidecar	2019-02-17_21-30-54_UTC_5.jpg	1703
climatesavemovement	Bw-bNujArQh	GraphImage	2019-05-02_21-33-53_UTC.jpg	1704
noaaclimate	_cPSyOK3nD	GraphImage	2015-12-18_17-17-13_UTC.jpg	1705
everydayclimatechange	B5-toqKo9Mh	GraphImage	2019-12-12_16-57-23_UTC.jpg	1706
noaaclimate	BrdRELTnX9Y	GraphImage	2018-12-16_17-53-17_UTC.jpg	1707
cnnclimate	BwXWomWlbS3	GraphSidecar	2019-04-17_17-23-29_UTC_3.jpg	1708
climate.change.communication	B43RfOiH3Lu	GraphImage	2019-11-14_23-05-21_UTC.jpg	1709
everydayclimatechange	BBxYDiSBEEZ	GraphImage	2016-02-14_15-20-37_UTC.jpg	1710
everydayclimatechange	9FY1D3hEGS	GraphImage	2015-10-21_03-15-13_UTC.jpg	1711
cnnclimate	B24RtHRFi5e	GraphImage	2019-09-26_15-23-42_UTC.jpg	1712
climatereality	B6BRHI0lbG1	GraphSidecar	2019-12-13_16-45-52_UTC_9.jpg	1713
thisiszerohour	B6KG-8mHO3Y	GraphSidecar	2019-12-17_03-10-32_UTC_4.jpg	1714
everydayclimatechange	-gT-DcBEHw	GraphImage	2015-11-25_10-43-39_UTC.jpg	1715
everydayclimatechange	9N9tIfBEKw	GraphImage	2015-10-24_11-11-23_UTC.jpg	1716
noaaclimate	83hS5-q3uF	GraphImage	2015-10-15_17-59-50_UTC.jpg	1717
cnnclimate	B1oi64znVSQ	GraphVideo	2019-08-26_16-19-35_UTC.jpg	1718
thisiszerohour	BzQ6xdOnmWY	GraphSidecar	2019-06-28_18-58-46_UTC_2.jpg	1719
climatesavemovement	BWoFpACAt5f	GraphImage	2017-07-16_23-45-50_UTC.jpg	1720
everydayclimatechange	B3PfqFIlLuB	GraphImage	2019-10-05_15-48-09_UTC.jpg	1721
thisiszerohour	BlBKGPWhgkD	GraphImage	2018-07-09_16-45-18_UTC.jpg	1722
everydayclimatechange	BvCGnC6FYo-	GraphSidecar	2019-03-15_14-48-01_UTC_6.jpg	1723
climate.change.communication	Bl-6JJvBDXh	GraphImage	2018-08-02_16-18-48_UTC.jpg	1724
everydayclimatechange	BqaOEUYgqj8	GraphSidecar	2018-11-20_16-57-59_UTC_4.jpg	1725
everydayclimatechange	0q4OyjhEIV	GraphImage	2015-03-25_23-58-58_UTC.jpg	1726
climatechangetruth	BxuIeADH0PA	GraphSidecar	2019-05-21_10-13-37_UTC_4.jpg	1727
ipcc	BL79w3njxIB	GraphImage	2016-10-24_07-16-28_UTC.jpg	1728
thisiszerohour	BjO3PB2g4fx	GraphImage	2018-05-26_07-27-03_UTC.jpg	1729
ipcc	BSKcm7SgLHw	GraphImage	2017-03-28_01-23-44_UTC.jpg	1730
climatesavemovement	Bvt_JZCgYVc	GraphSidecar	2019-04-01_15-49-23_UTC_3.jpg	1731
thisiszerohour	B61fFPqHSUz	GraphSidecar	2020-01-02_23-28-27_UTC_2.jpg	1732
thisiszerohour	BneWjnSHV2L	GraphSidecar	2018-09-08_17-54-56_UTC_2.jpg	1733
climatesavemovement	B0EE3tuJ8Kg	GraphSidecar	2019-07-18_15-48-16_UTC_9.jpg	1734
thisiszerohour	Bz6pFGpHkdQ	GraphImage	2019-07-14_23-52-15_UTC.jpg	1735
climatesavemovement	B5fYMh9JNZR	GraphImage	2019-11-30_12-53-36_UTC.jpg	1736
climemechange	Bx766tmH1Yp	GraphImage	2019-05-26_18-44-35_UTC.jpg	1737
everydayclimatechange	zcgHyChEE5	GraphImage	2015-02-23_13-27-32_UTC.jpg	1738
ipcc	B0YF2FdCuV9	GraphImage	2019-07-26_10-21-35_UTC.jpg	1739
thisiszerohour	BlGnrlTBg16	GraphSidecar	2018-07-11_19-40-01_UTC_2.jpg	1740
ipcc	BMgtCUqj8Si	GraphImage	2016-11-07_13-42-12_UTC.jpg	1741
climate.change.communication	BuKjpt_H717	GraphSidecar	2019-02-22_01-04-19_UTC_2.jpg	1742
climemechange	BuO2s3UnpvD	GraphImage	2019-02-23_17-07-44_UTC.jpg	1743
thisiszerohour	BhcOahthVgl	GraphSidecar	2018-04-11_18-56-57_UTC_2.jpg	1744
everydayclimatechange	BYq0qCIAgfG	GraphImage	2017-09-05_18-17-56_UTC.jpg	1745
noaaclimate	B3KudT9ngac	GraphImage	2019-10-03_19-21-17_UTC.jpg	1746
climatereality	BNpCNnjl6sl	GraphImage	2016-12-05_15-52-34_UTC.jpg	1747
thisiszerohour	BlGy9D2BwWZ	GraphImage	2018-07-11_21-18-31_UTC.jpg	1748
climate.change.communication	BwZ0qv0HKlP	GraphSidecar	2019-04-18_16-24-24_UTC_5.jpg	1749
ipcc	BTdqcjtAsOY	GraphImage	2017-04-29_09-01-37_UTC.jpg	1750
thisiszerohour	Bkc8FhuhFY4	GraphImage	2018-06-25_15-10-13_UTC.jpg	1751
climatesavemovement	Bwslfg-gE0a	GraphImage	2019-04-25_23-17-22_UTC.jpg	1752
climate.change.communication	BtcHiznHndf	GraphImage	2019-02-04_00-13-38_UTC.jpg	1753
climatereality	Baw_LZyACh8	GraphImage	2017-10-27_20-48-06_UTC.jpg	1754
climatereality	BTjr2WdAf9R	GraphImage	2017-05-01_17-09-19_UTC.jpg	1755
climemechange	Bzx7JZeHC-V	GraphVideo	2019-07-11_14-39-30_UTC.jpg	1756
ipcc	Bg25-UUguAY	GraphImage	2018-03-28_07-06-26_UTC.jpg	1757
climatesavemovement	B5IrPgnKNjv	GraphImage	2019-11-21_17-17-30_UTC.jpg	1758
everydayclimatechange	z1jJeghEB4	GraphImage	2015-03-05_06-55-00_UTC.jpg	1759
ipcc	BZNtekwnEAK	GraphSidecar	2017-09-19_07-28-37_UTC_3.jpg	1760
thisiszerohour	BpzhT9bHRGh	GraphImage	2018-11-05_16-15-45_UTC.jpg	1761
thisiszerohour	Bj7sv8sD7Cm	GraphImage	2018-06-12_17-21-15_UTC.jpg	1762
everydayclimatechange	B3HwIsZl8PD	GraphImage	2019-10-02_15-38-13_UTC.jpg	1763
everydayclimatechange	BI0l93bDJzI	GraphImage	2016-08-07_20-59-40_UTC.jpg	1764
everydayclimatechange	BZwsVsTgww9	GraphImage	2017-10-02_21-32-05_UTC.jpg	1765
climatechangetruth	Byp1ZNinkfu	GraphVideo	2019-06-13_14-46-49_UTC.jpg	1766
climatereality	B3NZb3Blmsp	GraphSidecar	2019-10-04_20-15-18_UTC_9.jpg	1767
everydayclimatechange	B3X7tpDoIZK	GraphImage	2019-10-08_22-27-14_UTC.jpg	1768
cnnclimate	BxtBZOnh63g	GraphVideo	2019-05-20_23-53-39_UTC.jpg	1769
climatesavemovement	BY9IBnhAU7K	GraphImage	2017-09-12_20-53-30_UTC.jpg	1770
ipcc	BobRMkJHLa8	GraphImage	2018-10-02_09-41-46_UTC.jpg	1771
everydayclimatechange	BoOiQxaHPn-	GraphSidecar	2018-09-27_11-00-46_UTC_5.jpg	1772
climatesavemovement	B73ofJ0Akm5	GraphImage	2020-01-28_16-01-13_UTC.jpg	1773
everydayclimatechange	BT0cUjYjQDx	GraphImage	2017-05-08_05-20-43_UTC.jpg	1774
cnnclimate	B35Q4wXhJPH	GraphVideo	2019-10-21_21-11-11_UTC.jpg	1775
climate.change.communication	BpiHwRenPKW	GraphImage	2018-10-29_22-05-20_UTC.jpg	1776
climatereality	BSWM8AEgK_7	GraphSidecar	2017-04-01_14-57-41_UTC_3.jpg	1777
climemechange	BumY8rWHjzM	GraphImage	2019-03-04_20-29-31_UTC.jpg	1778
thisiszerohour	BlGFvqLBVkF	GraphSidecar	2018-07-11_14-43-28_UTC_3.jpg	1779
everydayclimatechange	BOMk1i-jLLg	GraphImage	2016-12-19_11-08-32_UTC.jpg	1780
thisiszerohour	B76nZW0Ha4H	GraphSidecar	2020-01-29_19-48-42_UTC_4.jpg	1781
climatesavemovement	B69Ph4BpHCd	GraphSidecar	2020-01-05_23-46-28_UTC_2.jpg	1782
everydayclimatechange	BxsoYDsBf_d	GraphImage	2019-05-20_20-13-57_UTC.jpg	1783
everydayclimatechange	3SMoxDBEDc	GraphImage	2015-05-29_23-30-27_UTC.jpg	1784
everydayclimatechange	B2oBiM1lB8k	GraphSidecar	2019-09-20_07-54-33_UTC_1.jpg	1785
climatereality	B7t5Zhsl6Kz	GraphSidecar	2020-01-24_21-15-53_UTC_5.jpg	1786
everydayclimatechange	7oQYpnhEF3	GraphImage	2015-09-14_23-12-04_UTC.jpg	1787
everydayclimatechange	BoG9bNdnBZS	GraphSidecar	2018-09-24_12-24-12_UTC_5.jpg	1788
climate.change.communication	Bz5cFKUnATl	GraphSidecar	2019-07-14_12-39-26_UTC_1.jpg	1789
climate.change.communication	BtUBXbnHjG3	GraphImage	2019-01-31_20-45-44_UTC.jpg	1790
everydayclimatechange	BmtV4VAnC5N	GraphImage	2018-08-20_17-06-14_UTC.jpg	1791
thisiszerohour	BurESydH5ER	GraphSidecar	2019-03-06_16-05-14_UTC_3.jpg	1792
everydayclimatechange	Bm5F8yGnBei	GraphImage	2018-08-25_06-37-55_UTC.jpg	1793
cnnclimate	B3KJRsVJDSE	GraphImage	2019-10-03_13-56-23_UTC.jpg	1794
cnnclimate	B0WiZd4JK3K	GraphImage	2019-07-25_19-52-36_UTC.jpg	1795
ipcc	B0YF-TQC9JY	GraphImage	2019-07-26_10-22-43_UTC.jpg	1796
ipcc	BLkWERBDliX	GraphImage	2016-10-15_03-07-04_UTC.jpg	1797
cnnclimate	B5DYZ1eJTZb	GraphImage	2019-11-19_15-56-40_UTC.jpg	1798
climate.change.communication	B6PMyetHl4Z	GraphImage	2019-12-19_02-37-28_UTC.jpg	1799
everydayclimatechange	3p63N3hEI1	GraphImage	2015-06-08_04-36-55_UTC.jpg	1800
thisiszerohour	BoeRniQBuEV	GraphSidecar	2018-10-03_13-43-10_UTC_1.jpg	1801
climatesavemovement	BgoF0E6ge76	GraphImage	2018-03-22_13-01-17_UTC.jpg	1802
cnnclimate	B6V5LXSFTG7	GraphImage	2019-12-21_17-00-47_UTC.jpg	1803
thisiszerohour	BqbddTxHqkj	GraphSidecar	2018-11-21_04-31-42_UTC_1.jpg	1804
climatesavemovement	Bur1_DvAAEH	GraphSidecar	2019-03-06_23-19-27_UTC_5.jpg	1805
everydayclimatechange	B0jC8yiF84Q	GraphImage	2019-07-30_16-27-56_UTC.jpg	1806
climatesavemovement	B1l3l0dJfVR	GraphSidecar	2019-08-25_15-17-48_UTC_2.jpg	1807
ipcc	BYFXMgQHSmr	GraphVideo	2017-08-22_05-08-35_UTC.jpg	1808
cnnclimate	B2A1JBvp0bH	GraphSidecar	2019-09-05_02-35-53_UTC_1.jpg	1809
climatechangetruth	BxhaWPnH1qa	GraphImage	2019-05-16_11-39-43_UTC.jpg	1810
everydayclimatechange	7IIQahhEOE	GraphImage	2015-09-02_11-45-21_UTC.jpg	1811
climate.change.communication	BtoGkELHCfJ	GraphImage	2019-02-08_15-55-57_UTC.jpg	1812
thisiszerohour	Bkf6FFpjXKX	GraphImage	2018-06-26_18-50-24_UTC.jpg	1813
climatereality	BNpMcZxFaqE	GraphImage	2016-12-05_17-21-58_UTC.jpg	1814
climatereality	BWu8gV6gyMI	GraphVideo	2017-07-19_15-40-41_UTC.jpg	1815
thisiszerohour	B64d23VH1kO	GraphSidecar	2020-01-04_03-15-28_UTC_2.jpg	1816
everydayclimatechange	2kFhkthELR	GraphImage	2015-05-12_01-43-14_UTC.jpg	1817
noaaclimate	39sXJgq3oP	GraphImage	2015-06-15_20-55-01_UTC.jpg	1818
climate.change.communication	B3Z2vFLHEri	GraphImage	2019-10-09_16-22-13_UTC.jpg	1819
climatesavemovement	B0qn9S0pj1c	GraphImage	2019-08-02_15-06-00_UTC.jpg	1820
climatereality	83ZLP_qp4Q	GraphImage	2015-10-15_16-48-53_UTC.jpg	1821
everydayclimatechange	BBuDwrChEK6	GraphImage	2016-02-13_08-25-34_UTC.jpg	1822
climatesavemovement	BwOWGzDAEMy	GraphSidecar	2019-04-14_05-25-42_UTC_2.jpg	1823
climatereality	BRvec-egfGl	GraphImage	2017-03-17_14-00-21_UTC.jpg	1824
everydayclimatechange	BqLja4lAFH_	GraphImage	2018-11-15_00-15-57_UTC.jpg	1825
everydayclimatechange	BW6bTzDAcsf	GraphImage	2017-07-24_02-41-30_UTC.jpg	1826
climatereality	B7t5Zhsl6Kz	GraphSidecar	2020-01-24_21-15-53_UTC_3.jpg	1827
climatesavemovement	B603Dr-JORA	GraphSidecar	2020-01-02_17-38-43_UTC_4.jpg	1828
everydayclimatechange	BK3bUojjf0b	GraphImage	2016-09-27_16-27-10_UTC.jpg	1829
thisiszerohour	B0MDCV6nWzy	GraphSidecar	2019-07-21_18-06-10_UTC_4.jpg	1830
ipcc	BbhoGGKnte-	GraphImage	2017-11-15_18-09-11_UTC.jpg	1831
everydayclimatechange	7Boh7WBEHH	GraphImage	2015-08-30_23-12-40_UTC.jpg	1832
climatereality	BNjJ6GQlfGk	GraphImage	2016-12-03_09-04-22_UTC.jpg	1833
everydayclimatechange	BZBcsoRgpfK	GraphImage	2017-09-14_13-11-06_UTC.jpg	1834
climatesavemovement	B3sZ4h1pjdm	GraphSidecar	2019-10-16_21-15-41_UTC_6.jpg	1835
climemechange	BzNxPS8nJ_s	GraphImage	2019-06-27_13-37-44_UTC.jpg	1836
climatesavemovement	BmE1X8In5-V	GraphImage	2018-08-04_23-32-34_UTC.jpg	1837
thisiszerohour	BylK_hEH40K	GraphImage	2019-06-11_19-13-54_UTC.jpg	1838
climemechange	BmB7auNBzv3	GraphImage	2018-08-03_20-27-40_UTC.jpg	1839
climatesavemovement	BQu9xCxAxGs	GraphImage	2017-02-20_12-43-20_UTC.jpg	1840
thisiszerohour	B3VK6jgHhGg	GraphSidecar	2019-10-07_20-42-21_UTC_1.jpg	1841
everydayclimatechange	Bo88mUxnkcm	GraphImage	2018-10-15_11-35-58_UTC.jpg	1842
cnnclimate	B7TsPcCgGQp	GraphImage	2020-01-14_17-00-39_UTC.jpg	1843
noaaclimate	BwIKMidn2Or	GraphImage	2019-04-11_19-46-11_UTC.jpg	1844
cnnclimate	B716oIaF2oM	GraphImage	2020-01-28_00-00-32_UTC.jpg	1845
climemechange	B3pD1tMnWpS	GraphVideo	2019-10-15_14-06-11_UTC.jpg	1846
everydayclimatechange	BqSmXW_Azht	GraphImage	2018-11-17_17-56-22_UTC.jpg	1847
ipcc	BY6LKiGnsdy	GraphImage	2017-09-11_17-23-13_UTC.jpg	1848
cnnclimate	B1hB88CpH8l	GraphImage	2019-08-23_18-12-08_UTC.jpg	1849
ipcc	BdsYpRIHZVE	GraphImage	2018-01-08_15-28-36_UTC.jpg	1850
climemechange	B2riz4ZnHFb	GraphSidecar	2019-09-21_16-43-03_UTC_2.jpg	1851
climatesavemovement	Bt_4DGGAuY-	GraphSidecar	2019-02-17_21-30-54_UTC_7.jpg	1852
everydayclimatechange	BWY_FsWgJKM	GraphImage	2017-07-11_02-59-58_UTC.jpg	1853
climatesavemovement	BdjE3vcgzQ4	GraphImage	2018-01-05_00-42-39_UTC.jpg	1854
climate.change.communication	Bk-2VRah7n9	GraphImage	2018-07-08_19-14-07_UTC.jpg	1855
everydayclimatechange	_ozTuOBEBs	GraphImage	2015-12-23_14-22-49_UTC.jpg	1856
climatereality	BTrNgM_AVh2	GraphVideo	2017-05-04_15-18-04_UTC.jpg	1857
everydayclimatechange	BBOFm2ThEIy	GraphImage	2016-01-31_22-26-00_UTC.jpg	1858
climatesavemovement	BiXL_X7HVVU	GraphImage	2018-05-04_16-30-57_UTC.jpg	1859
climatechangetruth	Bz_Y442nnf8	GraphImage	2019-07-16_20-06-59_UTC.jpg	1860
everydayclimatechange	Bmv_KbjnBhw	GraphImage	2018-08-21_17-45-27_UTC.jpg	1861
everydayclimatechange	BvXHj0pFQCs	GraphSidecar	2019-03-23_18-40-22_UTC_5.jpg	1862
climatechangetruth	Bxbzr0IH3cy	GraphImage	2019-05-14_07-25-41_UTC.jpg	1863
everydayclimatechange	BJRyC4BjiR5	GraphImage	2016-08-19_05-03-11_UTC.jpg	1864
everydayclimatechange	BjY2ilSgD3d	GraphImage	2018-05-30_04-33-24_UTC.jpg	1865
everydayclimatechange	BQk2GkODQ4S	GraphImage	2017-02-16_14-23-58_UTC.jpg	1866
thisiszerohour	B3VK6jgHhGg	GraphSidecar	2019-10-07_20-42-21_UTC_7.jpg	1867
